nba_id,player_name,first_name,last_name,season,season_label,team,lebron_team_string,position,games_played,minutes_played,team_mpg,lebron_mpg,lebron,o_lebron,d_lebron,war,off_role,def_role,team_wins,team_losses,team_win_pct,is_multi_team,team_count,name_match_key,name_match_status,basketball_reference_name,data_source,source_url
1641778,Leaky Black,Leaky,Black,2026,2025-26,WAS,WAS,SF,15,433,28.867,28.87,-2.759,-2.475,-0.283,-0.076,Stationary Shooter,Chaser,17,65,0.207,false,1,leaky black,exact_name,Leaky Black,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/WAS/2026.html
1641783,Tristan Da Silva,Tristan,Da Silva,2026,2025-26,ORL,ORL,SF,77,1899,24.662,24.666,-0.717,-0.838,0.121,2.073,Movement Shooter,Helper,45,37,0.549,false,1,tristan da silva,exact_name,Tristan Da Silva,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/ORL/2026.html
1641790,Pj Hall,Pj,Hall,2026,2025-26,MEM,MEM/CHO,C,7,27,3.857,11.228,-1.52,-1.519,-0.001,0.126,Roll + Cut Big,Anchor Big,25,57,0.305,true,2,pj hall,exact_name,Pj Hall,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MEM/2026.html
1641790,Pj Hall,Pj,Hall,2026,2025-26,CHO,MEM/CHO,C,12,187,15.583,11.228,-1.52,-1.519,-0.001,0.126,Roll + Cut Big,Anchor Big,44,38,0.537,true,2,pj hall,exact_name,Pj Hall,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CHO/2026.html
1641796,Pelle Larsson,Pelle,Larsson,2026,2025-26,MIA,MIA,SG,70,1849,26.414,26.415,0.073,-0.451,0.524,2.935,Shot Creator,Chaser,43,39,0.524,false,1,pelle larsson,exact_name,Pelle Larsson,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MIA/2026.html
1641824,Matas Buzelis,Matas,Buzelis,2026,2025-26,CHI,CHI,PF,77,2248,29.195,29.196,-0.789,-0.679,-0.11,2.353,Movement Shooter,Helper,31,51,0.378,false,1,matas buzelis,exact_name,Matas Buzelis,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CHI/2026.html
1641842,Ronald Holland Ii,Ronald,Holland Ii,2026,2025-26,DET,DET,SF,78,1551,19.885,19.873,-0.459,-2.017,1.558,1.943,Stationary Shooter,Point of Attack,60,22,0.732,false,1,ronald holland ii,exact_name,Ronald Holland Ii,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/DET/2026.html
1641854,Craig Porter Jr.,Craig,Porter Jr.,2026,2025-26,CLE,CLE,PG,64,1148,17.938,17.929,1.802,0.626,1.177,3.062,Secondary Ball Handler,Point of Attack,52,30,0.634,false,1,craig porter jr,exact_name,Craig Porter Jr.,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CLE/2026.html
1641869,Malachi Smith,Malachi,Smith,2026,2025-26,BRK,BRK,SG,15,359,23.933,23.921,-1.741,-1.5,-0.241,0.163,Secondary Ball Handler,Helper,20,62,0.244,false,1,malachi smith,exact_name,Malachi Smith,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/BRK/2026.html
1641989,Elijah Harkless,Elijah,Harkless,2026,2025-26,UTA,UTA,SG,26,545,20.962,20.953,-0.737,-0.717,-0.02,0.588,Primary Ball Handler,Point of Attack,22,60,0.268,false,1,elijah harkless,exact_name,Elijah Harkless,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/UTA/2026.html
1642258,Zaccharie Risacher,Zaccharie,Risacher,2026,2025-26,ATL,ATL,SF,67,1503,22.433,22.435,-0.39,-0.729,0.338,1.949,Movement Shooter,Helper,46,36,0.561,false,1,zaccharie risacher,exact_name,Zaccharie Risacher,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/ATL/2026.html
1642259,Alex Sarr,Alex,Sarr,2026,2025-26,WAS,WAS,C,48,1305,27.188,27.179,-0.347,-1.089,0.742,1.727,Shot Creator,Mobile Big,17,65,0.207,false,1,alex sarr,exact_name,Alex Sarr,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/WAS/2026.html
1642261,Dalton Knecht,Dalton,Knecht,2026,2025-26,LAL,LAL,SF,54,553,10.241,10.238,-3.698,-2.056,-1.642,-0.41,Movement Shooter,Helper,53,29,0.646,false,1,dalton knecht,exact_name,Dalton Knecht,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/LAL/2026.html
1642262,Cody Williams,Cody,Williams,2026,2025-26,UTA,UTA,SG,67,1631,24.343,24.335,-2.994,-2.332,-0.661,-0.518,Athletic Finisher,Point of Attack,22,60,0.268,false,1,cody williams,exact_name,Cody Williams,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/UTA/2026.html
1642263,Reed Sheppard,Reed,Sheppard,2026,2025-26,HOU,HOU,SG,82,2147,26.183,26.176,-1.786,-0.742,-1.044,0.912,Primary Ball Handler,Chaser,52,30,0.634,false,1,reed sheppard,exact_name,Reed Sheppard,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/HOU/2026.html
1642264,Stephon Castle,Stephon,Castle,2026,2025-26,SAS,SAS,PG,68,2038,29.971,29.964,1.464,0.556,0.908,5.009,Primary Ball Handler,Point of Attack,62,20,0.756,false,1,stephon castle,exact_name,Stephon Castle,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/SAS/2026.html
1642265,Rob Dillingham,Rob,Dillingham,2026,2025-26,MIN,MIN/CHI,PG,35,326,9.314,14.921,-3.154,-1.585,-1.569,-0.403,Shot Creator,Low Activity,49,33,0.598,true,2,rob dillingham,exact_name,Rob Dillingham,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MIN/2026.html
1642265,Rob Dillingham,Rob,Dillingham,2026,2025-26,CHI,MIN/CHI,PG,30,644,21.467,14.921,-3.154,-1.585,-1.569,-0.403,Shot Creator,Low Activity,31,51,0.378,true,2,rob dillingham,exact_name,Rob Dillingham,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CHI/2026.html
1642266,Ja'Kobe Walter,Ja'Kobe,Walter,2026,2025-26,TOR,TOR,SG,72,1474,20.472,20.464,-0.758,-0.994,0.235,1.57,Movement Shooter,Point of Attack,46,36,0.561,false,1,ja kobe walter,exact_name,Ja'Kobe Walter,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/TOR/2026.html
1642267,Bub Carrington,Bub,Carrington,2026,2025-26,WAS,WAS,PG,82,2271,27.695,27.688,-5.555,-2.61,-2.945,-4.135,Primary Ball Handler,Point of Attack,17,65,0.207,false,1,bub carrington,exact_name,Bub Carrington,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/WAS/2026.html
1642268,Isaiah Collier,Isaiah,Collier,2026,2025-26,UTA,UTA,PG,59,1517,25.712,25.709,-2.264,-1.089,-1.175,0.196,Shot Creator,Point of Attack,22,60,0.268,false,1,isaiah collier,exact_name,Isaiah Collier,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/UTA/2026.html
1642269,Devin Carter,Devin,Carter,2026,2025-26,SAC,SAC,PG,38,700,18.421,18.416,-0.046,0.173,-0.219,1.059,Primary Ball Handler,Point of Attack,22,60,0.268,false,1,devin carter,exact_name,Devin Carter,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/SAC/2026.html
1642270,Donovan Clingan,Donovan,Clingan,2026,2025-26,POR,POR,C,77,2094,27.195,27.186,3.407,1.057,2.35,7.643,Stretch Big,Anchor Big,42,40,0.512,false,1,donovan clingan,exact_name,Donovan Clingan,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/POR/2026.html
1642271,Kyle Filipowski,Kyle,Filipowski,2026,2025-26,UTA,UTA,C,77,1801,23.39,23.388,-0.303,-0.366,0.063,2.433,Stationary Shooter,Helper,22,60,0.268,false,1,kyle filipowski,exact_name,Kyle Filipowski,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/UTA/2026.html
1642272,Jared Mccain,Jared,Mccain,2026,2025-26,PHI,PHI/OKC,SG,37,620,16.757,17.306,-2.656,-0.809,-1.847,-0.129,Secondary Ball Handler,Low Activity,45,37,0.549,true,2,jared mccain,exact_name,Jared Mccain,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/PHI/2026.html
1642272,Jared Mccain,Jared,Mccain,2026,2025-26,OKC,PHI/OKC,SG,30,540,18,17.306,-2.656,-0.809,-1.847,-0.129,Secondary Ball Handler,Low Activity,64,18,0.78,true,2,jared mccain,exact_name,Jared Mccain,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/OKC/2026.html
1642273,Kyshawn George,Kyshawn,George,2026,2025-26,WAS,WAS,SF,48,1391,28.979,28.977,-1.147,-0.942,-0.205,1.145,Primary Ball Handler,Wing Stopper,17,65,0.207,false,1,kyshawn george,exact_name,Kyshawn George,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/WAS/2026.html
1642274,Yves Missi,Yves,Missi,2026,2025-26,NOP,NOP,C,66,1297,19.652,19.649,-0.477,-1.032,0.556,1.611,Roll + Cut Big,Mobile Big,26,56,0.317,false,1,yves missi,exact_name,Yves Missi,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/NOP/2026.html
1642275,Tidjane Salaun,Tidjane,Salaun,2026,2025-26,CHO,CHO,PF,37,575,15.541,15.547,-1.226,-1.512,0.286,0.445,Stationary Shooter,Helper,44,38,0.537,false,1,tidjane salaun,exact_name,Tidjane Salaun,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CHO/2026.html
1642276,Kel'El Ware,Kel'El,Ware,2026,2025-26,MIA,MIA,C,77,1704,22.13,22.125,0.796,0.096,0.7,3.477,Stretch Big,Mobile Big,43,39,0.524,false,1,kel el ware,exact_name,Kel'El Ware,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MIA/2026.html
1642277,Johnny Furphy,Johnny,Furphy,2026,2025-26,IND,IND,SG,35,643,18.371,18.37,-0.786,-2.115,1.329,0.674,Stationary Shooter,Helper,19,63,0.232,false,1,johnny furphy,exact_name,Johnny Furphy,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/IND/2026.html
1642278,Tyler Kolek,Tyler,Kolek,2026,2025-26,NYK,NYK,PG,62,727,11.726,11.726,-1.055,-1.025,-0.03,0.64,Primary Ball Handler,Point of Attack,53,29,0.646,false,1,tyler kolek,exact_name,Tyler Kolek,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/NYK/2026.html
1642281,Jaylon Tyson,Jaylon,Tyson,2026,2025-26,CLE,CLE,SG,66,1777,26.924,26.928,0.604,0.804,-0.2,3.414,Movement Shooter,Chaser,52,30,0.634,false,1,jaylon tyson,exact_name,Jaylon Tyson,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CLE/2026.html
1642285,Cam Spencer,Cam,Spencer,2026,2025-26,MEM,MEM,SG,72,1714,23.806,23.809,-0.256,0.99,-1.246,2.367,Primary Ball Handler,Low Activity,25,57,0.305,false,1,cam spencer,exact_name,Cam Spencer,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MEM/2026.html
1642345,Oso Ighodaro,Oso,Ighodaro,2026,2025-26,PHO,PHO,PF,82,1808,22.049,22.05,0.201,-1.308,1.509,3.015,Roll + Cut Big,Mobile Big,45,37,0.549,false,1,oso ighodaro,exact_name,Oso Ighodaro,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/PHO/2026.html
1642346,Ryan Dunn,Ryan,Dunn,2026,2025-26,PHO,PHO,SF,70,1355,19.357,19.355,-0.102,-0.711,0.609,2.002,Stationary Shooter,Helper,45,37,0.549,false,1,ryan dunn,exact_name,Ryan Dunn,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/PHO/2026.html
1642347,Jamal Shead,Jamal,Shead,2026,2025-26,TOR,TOR,PG,82,1852,22.585,22.586,0.156,-0.117,0.273,3.037,Primary Ball Handler,Point of Attack,46,36,0.561,false,1,jamal shead,exact_name,Jamal Shead,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/TOR/2026.html
1642348,Justin Edwards,Justin,Edwards,2026,2025-26,PHI,PHI,SF,64,977,15.266,15.263,-1.759,-1.042,-0.717,0.431,Movement Shooter,Chaser,45,37,0.549,false,1,justin edwards,exact_name,Justin Edwards,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/PHI/2026.html
1642349,Ajay Mitchell,Ajay,Mitchell,2026,2025-26,OKC,OKC,SG,57,1473,25.842,25.835,2.391,0.881,1.51,4.465,Primary Ball Handler,Point of Attack,64,18,0.78,false,1,ajay mitchell,exact_name,Ajay Mitchell,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/OKC/2026.html
1642354,Kj Simpson,Kj,Simpson,2026,2025-26,CHO,CHO/DEN,PG,14,223,15.929,12.878,-1.135,-0.716,-0.418,0.214,Secondary Ball Handler,Point of Attack,44,38,0.537,true,2,kj simpson,exact_name,Kj Simpson,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CHO/2026.html
1642354,Kj Simpson,Kj,Simpson,2026,2025-26,DEN,CHO/DEN,PG,6,34,5.667,12.878,-1.135,-0.716,-0.418,0.214,Secondary Ball Handler,Point of Attack,54,28,0.659,true,2,kj simpson,exact_name,Kj Simpson,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/DEN/2026.html
1642363,Nique Clifford,Nique,Clifford,2026,2025-26,SAC,SAC,SG,75,1882,25.093,25.091,-1.112,-1.533,0.421,1.59,Movement Shooter,Chaser,22,60,0.268,false,1,nique clifford,exact_name,Nique Clifford,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/SAC/2026.html
1642364,Jamir Watkins,Jamir,Watkins,2026,2025-26,WAS,WAS,SG,50,1032,20.64,20.641,-1.392,-1.525,0.134,0.692,Movement Shooter,Point of Attack,17,65,0.207,false,1,jamir watkins,exact_name,Jamir Watkins,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/WAS/2026.html
1642366,Quinten Post,Quinten,Post,2026,2025-26,GSW,GSW,PF,67,1159,17.299,17.298,-0.592,-0.653,0.06,1.356,Stretch Big,Mobile Big,37,45,0.451,false,1,quinten post,exact_name,Quinten Post,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/GSW/2026.html
1642377,Jaylen Wells,Jaylen,Wells,2026,2025-26,MEM,MEM,SG,69,1821,26.391,26.383,-0.599,-0.44,-0.159,2.122,Movement Shooter,Point of Attack,25,57,0.305,false,1,jaylen wells,exact_name,Jaylen Wells,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MEM/2026.html
1642380,Adama Bal,Adama,Bal,2026,2025-26,MEM,MEM,SG,8,241,30.125,30.162,-2.963,-1.854,-1.109,-0.072,Movement Shooter,Helper,25,57,0.305,false,1,adama bal,exact_name,Adama Bal,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MEM/2026.html
1642382,Branden Carlson,Branden,Carlson,2026,2025-26,OKC,OKC,C,42,488,11.619,11.621,-0.321,-0.45,0.13,0.654,Stretch Big,Anchor Big,64,18,0.78,false,1,branden carlson,exact_name,Branden Carlson,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/OKC/2026.html
1642383,Walter Clayton Jr.,Walter,Clayton Jr.,2026,2025-26,UTA,UTA/MEM,PG,45,811,18.022,20.442,-2.68,-1.173,-1.507,-0.178,Primary Ball Handler,Point of Attack,22,60,0.268,true,2,walter clayton jr,exact_name,Walter Clayton Jr.,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/UTA/2026.html
1642383,Walter Clayton Jr.,Walter,Clayton Jr.,2026,2025-26,MEM,UTA/MEM,PG,24,599,24.958,20.442,-2.68,-1.173,-1.507,-0.178,Primary Ball Handler,Point of Attack,25,57,0.305,true,2,walter clayton jr,exact_name,Walter Clayton Jr.,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MEM/2026.html
1642396,Blake Hinson,Blake,Hinson,2026,2025-26,UTA,UTA,SF,14,285,20.357,20.388,-0.959,-0.057,-0.902,0.268,Movement Shooter,Low Activity,22,60,0.268,false,1,blake hinson,exact_name,Blake Hinson,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/UTA/2026.html
1642450,Daniss Jenkins,Daniss,Jenkins,2026,2025-26,DET,DET,PG,72,1455,20.208,20.21,0.182,0.05,0.132,2.41,Primary Ball Handler,Point of Attack,60,22,0.732,false,1,daniss jenkins,exact_name,Daniss Jenkins,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/DET/2026.html
1642461,Spencer Jones,Spencer,Jones,2026,2025-26,DEN,DEN,SF,64,1417,22.141,22.135,-2.302,-2.526,0.224,0.15,Stationary Shooter,Wing Stopper,54,28,0.659,false,1,spencer jones,exact_name,Spencer Jones,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/DEN/2026.html
1642484,Rayj Dennis,Rayj,Dennis,2026,2025-26,IND,IND/LAC/ATL,PG,13,168,12.923,12.129,-1.403,-0.631,-0.772,0.137,Secondary Ball Handler,Point of Attack,19,63,0.232,true,3,rayj dennis,exact_name,Rayj Dennis,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/IND/2026.html
1642484,Rayj Dennis,Rayj,Dennis,2026,2025-26,LAC,IND/LAC/ATL,PG,1,4,4,12.129,-1.403,-0.631,-0.772,0.137,Secondary Ball Handler,Point of Attack,42,40,0.512,true,3,rayj dennis,exact_name,Rayj Dennis,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/LAC/2026.html
1642484,Rayj Dennis,Rayj,Dennis,2026,2025-26,ATL,IND/LAC/ATL,PG,3,34,11.333,12.129,-1.403,-0.631,-0.772,0.137,Secondary Ball Handler,Point of Attack,46,36,0.561,true,3,rayj dennis,exact_name,Rayj Dennis,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/ATL/2026.html
1642502,Malevy Leons,Malevy,Leons,2026,2025-26,GSW,GSW,SF,25,276,11.04,11.056,-1.273,-1.041,-0.232,0.206,Athletic Finisher,Helper,37,45,0.451,false,1,malevy leons,exact_name,Malevy Leons,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/GSW/2026.html
1642504,Cormac Ryan,Cormac,Ryan,2026,2025-26,MIL,MIL,SG,11,271,24.636,24.605,-0.732,-0.165,-0.567,0.293,Movement Shooter,Point of Attack,32,50,0.39,false,1,cormac ryan,exact_name,Cormac Ryan,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MIL/2026.html
1642530,Yuki Kawamura,Yuki,Kawamura,2026,2025-26,CHI,CHI,PG,18,209,11.611,11.609,-0.414,-0.242,-0.172,0.268,Secondary Ball Handler,Point of Attack,31,51,0.378,false,1,yuki kawamura,exact_name,Yuki Kawamura,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CHI/2026.html
1642843,Cooper Flagg,Cooper,Flagg,2026,2025-26,DAL,DAL,SF,70,2344,33.486,33.482,-0.155,-0.178,0.023,3.386,Shot Creator,Helper,26,56,0.317,false,1,cooper flagg,exact_name,Cooper Flagg,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/DAL/2026.html
1642844,Dylan Harper,Dylan,Harper,2026,2025-26,SAS,SAS,SG,69,1558,22.58,22.577,0.947,0.479,0.467,3.326,Shot Creator,Point of Attack,62,20,0.756,false,1,dylan harper,exact_name,Dylan Harper,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/SAS/2026.html
1642845,Vj Edgecombe,Vj,Edgecombe,2026,2025-26,PHI,PHI,SG,75,2623,34.973,34.975,0.001,-0.079,0.08,4.046,Primary Ball Handler,Point of Attack,45,37,0.549,false,1,vj edgecombe,exact_name,Vj Edgecombe,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/PHI/2026.html
1642846,Ace Bailey,Ace,Bailey,2026,2025-26,UTA,UTA,SF,72,1988,27.611,27.605,-2.455,-0.915,-1.539,0.024,Movement Shooter,Helper,22,60,0.268,false,1,ace bailey,exact_name,Ace Bailey,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/UTA/2026.html
1642847,Jeremiah Fears,Jeremiah,Fears,2026,2025-26,NOP,NOP,PG,82,2112,25.756,25.753,-1.468,-0.057,-1.411,1.314,Primary Ball Handler,Point of Attack,26,56,0.317,false,1,jeremiah fears,exact_name,Jeremiah Fears,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/NOP/2026.html
1642848,Tre Johnson,Tre,Johnson,2026,2025-26,WAS,WAS,SG,60,1443,24.05,24.044,-4.404,-2.207,-2.197,-1.674,Secondary Ball Handler,Chaser,17,65,0.207,false,1,tre johnson,exact_name,Tre Johnson,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/WAS/2026.html
1642849,Nolan Traore,Nolan,Traore,2026,2025-26,BRK,BRK,PG,56,1243,22.196,22.202,-3.395,-2.245,-1.151,-0.697,Primary Ball Handler,Point of Attack,20,62,0.244,false,1,nolan traore,exact_name,Nolan Traore,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/BRK/2026.html
1642851,Kon Knueppel,Kon,Knueppel,2026,2025-26,CHO,CHO,SF,81,2551,31.494,31.488,0.631,0.753,-0.122,4.942,Movement Shooter,Chaser,44,38,0.537,false,1,kon knueppel,exact_name,Kon Knueppel,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CHO/2026.html
1642852,Derik Queen,Derik,Queen,2026,2025-26,NOP,NOP,C,81,2023,24.975,24.978,-0.512,-0.47,-0.042,2.469,Shot Creator,Mobile Big,26,56,0.317,false,1,derik queen,exact_name,Derik Queen,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/NOP/2026.html
1642853,Rasheer Fleming,Rasheer,Fleming,2026,2025-26,PHO,PHO,PF,55,673,12.236,12.242,-1.284,-0.925,-0.359,0.496,Stationary Shooter,Helper,45,37,0.549,false,1,rasheer fleming,exact_name,Rasheer Fleming,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/PHO/2026.html
1642854,Asa Newell,Asa,Newell,2026,2025-26,ATL,ATL,PF,44,500,11.364,11.36,-1.204,-0.693,-0.511,0.393,Stationary Shooter,Helper,46,36,0.561,false,1,asa newell,exact_name,Asa Newell,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/ATL/2026.html
1642856,Egor Demin,Egor,Demin,2026,2025-26,BRK,BRK,PG,52,1308,25.154,25.156,-0.892,-1.018,0.126,1.285,Primary Ball Handler,Chaser,20,62,0.244,false,1,egor demin,exact_name,Egor Demin,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/BRK/2026.html
1642857,Kasparas Jakucionis,Kasparas,Jakucionis,2026,2025-26,MIA,MIA,PG,53,945,17.83,17.822,-0.759,-0.924,0.165,1.006,Shot Creator,Chaser,43,39,0.524,false,1,kasparas jakucionis,exact_name,Kasparas Jakucionis,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MIA/2026.html
1642859,Jase Richardson,Jase,Richardson,2026,2025-26,ORL,ORL,SG,54,587,10.87,10.864,-2.163,-0.889,-1.273,0.112,Secondary Ball Handler,Point of Attack,45,37,0.549,false,1,jase richardson,exact_name,Jase Richardson,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/ORL/2026.html
1642860,Will Riley,Will,Riley,2026,2025-26,WAS,WAS,SF,74,1633,22.068,22.06,-4.031,-1.446,-2.585,-1.535,Secondary Ball Handler,Low Activity,17,65,0.207,false,1,will riley,exact_name,Will Riley,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/WAS/2026.html
1642862,Liam Mcneeley,Liam,Mcneeley,2026,2025-26,CHO,CHO,SF,31,368,11.871,11.852,-0.398,-0.664,0.267,0.475,Movement Shooter,Low Activity,44,38,0.537,false,1,liam mcneeley,exact_name,Liam Mcneeley,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CHO/2026.html
